status,session_id,attempt,seed,arm,method,capacity,device,ledger_path,ledger_sha256,measured_events,core_required_events,post_release_results_observed,post_release_on_time_count,post_release_on_time_coverage,nominal_results_observed,nominal_on_time_count,nominal_on_time_coverage,post_release_latency_ms_p50,post_release_latency_ms_p95,post_release_latency_ms_p99,nominal_latency_ms_p50,nominal_latency_ms_p95,nominal_latency_ms_p99,release_lateness_ms_p50,release_lateness_ms_p95,release_lateness_ms_p99
PASS,F12_S02,a01,2668262893,A,fixed_local,mid,P3,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/A_mid/raw/probe/P3/F12_S02_A_mid_a01/event_ledger.jsonl,47af52f2f1e1b4cee8b9ebfa052b91056bf3f66dd0e9a3ff2bdd4f342968a981,90,0,0,0,,0,0,,,,,,,,92.22830350000001,161.68521235,168.43607164
PASS,F12_S02,a01,2668262893,A,fixed_local,high,P1,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/A_high/raw/probe/P1/F12_S02_A_high_a01/event_ledger.jsonl,7a69c64dcb8b3bbbd86745ca99fa2e971047f99cd1a706c22ef025fc4451509f,90,0,0,0,,0,0,,,,,,,,1896.5114815,1938.1625170500001,1941.30133183
PASS,F12_S02,a01,2668262893,A,fixed_local,high,P2,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/A_high/raw/probe/P2/F12_S02_A_high_a01/event_ledger.jsonl,fc26bf39be5b798d23bf5392500b1084f30fba8aab10ee2361b0c3a2b25916ea,90,0,0,0,,0,0,,,,,,,,737.122113,775.7322448,778.94665989
PASS,F12_S02,a01,2668262893,A,fixed_local,high,P3,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/A_high/raw/probe/P3/F12_S02_A_high_a01/event_ledger.jsonl,639442f869f240d168629b5709c0b37c4820f80bbe3d89ee664cb8814c44400f,90,0,0,0,,0,0,,,,,,,,91.32968199999999,160.474485,167.6391461
PASS,F12_S02,a01,2668262893,B,fixed_summary,low,P1,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/B_low/raw/probe/P1/F12_S02_B_low_a01/event_ledger.jsonl,02f0d8afe535afe197bd37a2eadb0030cb91ab39d6a5e1af609d7a86a31de626,90,0,0,0,,0,0,,,,,,,,1725.1033459999999,1764.86380465,1767.80967893
PASS,F12_S02,a01,2668262893,B,fixed_summary,low,P2,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/B_low/raw/probe/P2/F12_S02_B_low_a01/event_ledger.jsonl,864182f99292e7d6a08b828ba63095dea88550b15b5044b22ecb5ad554e8a49a,90,0,0,0,,0,0,,,,,,,,550.5837879999999,585.65201365,589.59888108
PASS,F12_S02,a01,2668262893,B,fixed_summary,low,P3,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/B_low/raw/probe/P3/F12_S02_B_low_a01/event_ledger.jsonl,0781ba24f3d20240596b8aafcaf11f194aac3ad97ebd97c22cd4e09953e07430,90,0,0,0,,0,0,,,,,,,,90.6042405,160.78976555,167.29264357000002
PASS,F12_S02,a01,2668262893,B,fixed_summary,mid,P1,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/B_mid/raw/probe/P1/F12_S02_B_mid_a01/event_ledger.jsonl,c607c8c97dc68f0f5fbb2ac39f5da1f111a2fe84a9c558d3913091e4c0833e47,90,0,0,0,,0,0,,,,,,,,1915.261373,2065.47232125,2072.1446803900003
PASS,F12_S02,a01,2668262893,B,fixed_summary,mid,P2,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/B_mid/raw/probe/P2/F12_S02_B_mid_a01/event_ledger.jsonl,7ed8b917ace6dc9ef584126b942c6b06263845798d11c29fe5f93f20f043978e,90,0,0,0,,0,0,,,,,,,,677.295578,1103.532428,1106.61671484
PASS,F12_S02,a01,2668262893,B,fixed_summary,mid,P3,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/B_mid/raw/probe/P3/F12_S02_B_mid_a01/event_ledger.jsonl,aa4be61feac68456a3c04c7d53edf18a0f0e9867fc3c6a439d2c80b14a4c8c8d,90,0,0,0,,0,0,,,,,,,,85.8347905,156.6473634,162.69433196
PASS,F12_S02,a01,2668262893,B,fixed_summary,high,P1,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/B_high/raw/probe/P1/F12_S02_B_high_a01/event_ledger.jsonl,cbd56e55655777699bdece6242742303d90aecbf530e5d7c9786eb4d4be3ce9b,90,0,0,0,,0,0,,,,,,,,1878.3455015,1949.2688508,1959.82063528
PASS,F12_S02,a01,2668262893,B,fixed_summary,high,P2,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/B_high/raw/probe/P2/F12_S02_B_high_a01/event_ledger.jsonl,25407f7610149461bd16a678fadf7431b4050f49eff43c917061b25fc6876605,90,0,0,0,,0,0,,,,,,,,713.084493,786.97328355,798.76720087
PASS,F12_S02,a01,2668262893,B,fixed_summary,high,P3,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/B_high/raw/probe/P3/F12_S02_B_high_a01/event_ledger.jsonl,9064551608831a20eebecf3b2d1af17c3f35cb249e84a73424e6a1324bb45e42,90,0,0,0,,0,0,,,,,,,,89.01482250000001,158.606801,165.81711648
PASS,F12_S02,a01,2668262893,C,fixed_full,low,P1,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/C_low/raw/probe/P1/F12_S02_C_low_a01/event_ledger.jsonl,6db09c3d19289b462b6f2e9db29172efa85548f19722e4c8b3656bac98cb8c57,90,90,90,0,0.0,90,0,0.0,103043.023297,183166.53286285,190326.19922855,104971.996159,185276.91734674998,192440.84679981,1928.972862,2110.3844839,2114.64757126
PASS,F12_S02,a01,2668262893,C,fixed_full,low,P2,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/C_low/raw/probe/P2/F12_S02_C_low_a01/event_ledger.jsonl,900d3cc9ba59c55a46dda746525d6576210720bb4bd7cd6502e8ae4d941b1571,90,90,90,0,0.0,90,0,0.0,102995.314694,183187.64816225,190349.41336546998,103758.34545749999,184064.12665935,191228.94170835,763.0307635,876.4784971,879.52834288
PASS,F12_S02,a01,2668262893,C,fixed_full,low,P3,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/C_low/raw/probe/P3/F12_S02_C_low_a01/event_ledger.jsonl,db893a0e5ef776c2bf9b03c10b58d704421cdc853ba46531d2d860fa147a2f41,90,90,90,0,0.0,90,0,0.0,102313.019753,182548.8445116,189707.76871599,102391.2038095,182684.75313604999,189850.24445968,78.1840565,135.90862445,142.47574369
PASS,F12_S02,a01,2668262893,C,fixed_full,mid,P1,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/C_mid/raw/probe/P1/F12_S02_C_mid_a01/event_ledger.jsonl,2bb62044fbfd77ce991980522ab5172eda3e67852e64b766c495cf034f840038,90,90,90,0,0.0,90,0,0.0,26649.9153505,46670.1177511,48636.74836443,28901.472273,48975.90415744999,50946.68140837,2251.5569225,2305.78640635,2309.93304394
PASS,F12_S02,a01,2668262893,C,fixed_full,mid,P2,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/C_mid/raw/probe/P2/F12_S02_C_mid_a01/event_ledger.jsonl,f4d9d2f006dad5d1b08f60e72d2875cd52797eef73dd949419db633b894938c9,90,90,90,0,0.0,90,0,0.0,26974.511835999998,46957.09847685,48909.30874447,27590.9992545,47690.92915505,49660.00928417,616.4874185,733.8306782000001,750.4565322999999
PASS,F12_S02,a01,2668262893,C,fixed_full,mid,P3,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/C_mid/raw/probe/P3/F12_S02_C_mid_a01/event_ledger.jsonl,7f4c45b74211a011f2f9c25e9fe114b1a7d36f8ddfb8a850f7bc7c72d939a70b,90,90,90,0,0.0,90,0,0.0,26289.395784,46262.83708725,48205.769679799996,26365.844211,46399.46376635,48349.6864056,76.448427,136.6266791,142.5012442
PASS,F12_S02,a01,2668262893,C,fixed_full,high,P1,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/C_high/raw/probe/P1/F12_S02_C_high_a01/event_ledger.jsonl,6f0eff055835fec02236151a97470ca8d6650ab0b6151d39f1e34abdb3ba375f,90,90,90,90,1.0,90,0,0.0,950.9542974999999,988.0862131499999,994.9199103999999,2922.3816500000003,2982.84071515,2988.52611265,1969.4902430000002,1996.61323745,2001.45507331
PASS,F12_S02,a01,2668262893,C,fixed_full,high,P2,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/C_high/raw/probe/P2/F12_S02_C_high_a01/event_ledger.jsonl,7b91eda007df5eb18df27e780f01c5e5077c893b61b42bcfcbb12fa7c3ad05c6,90,90,90,89,0.9888888888888889,90,0,0.0,863.8221530000001,958.20063455,995.7357186400001,1692.9121424999998,1798.4500018,1830.90498917,827.2373005,865.14592965,867.94767827
PASS,F12_S02,a01,2668262893,C,fixed_full,high,P3,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/C_high/raw/probe/P3/F12_S02_C_high_a01/event_ledger.jsonl,347e06588bd26dc5fe9343d94b0bf27019615e71dc49433d56742a2c9c6de652,90,90,90,90,1.0,90,90,1.0,240.8053405,328.9465633,352.76456405,333.805814,415.7385599,457.91471322,80.026518,145.47161085,151.74843733
PASS,F12_S02,a01,2668262893,D,independent_dpp,low,P1,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/D_low/raw/probe/P1/F12_S02_D_low_a01/event_ledger.jsonl,ba9995c05cdf2f4888bf5d153f7c326f241809a6f0d31b8e70a163c9059aa24f,90,22,22,0,0.0,22,0,0.0,3874.313443,3996.11854545,4097.41218228,5813.371953,5872.6480965499995,6000.0003871,1906.3801265,2060.59814435,2063.9515009399997
PASS,F12_S02,a01,2668262893,D,independent_dpp,low,P2,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/D_low/raw/probe/P2/F12_S02_D_low_a01/event_ledger.jsonl,b54b9737a7c0dccae4aa2bb878b57697e4b98b767072da1827c9cf0a15d2eb6d,90,22,22,0,0.0,22,0,0.0,3874.523462,4005.55588235,4091.90136691,4658.5019615,4696.5361278499995,4830.68451001,748.0039409999999,899.5340022,904.33826516
PASS,F12_S02,a01,2668262893,D,independent_dpp,low,P3,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/D_low/raw/probe/P3/F12_S02_D_low_a01/event_ledger.jsonl,c3f0c5c2549d74b498422d32e77b3e9f07b07e9d440a36aa4f4539ac7d5aff3e,90,22,22,0,0.0,22,0,0.0,3135.5795625,3194.06439815,3324.9863783299998,3212.076881,3276.25697205,3412.8647746799998,78.882191,141.97822245,147.45124443
PASS,F12_S02,a01,2668262893,D,independent_dpp,mid,P1,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/D_mid/raw/probe/P1/F12_S02_D_mid_a01/event_ledger.jsonl,ed9270de4a36b8e13d0e8b6e8abd5d3d4630fa8a18cff6815ba1230227140c09,90,45,45,0,0.0,45,0,0.0,1890.411617,1927.008256,1984.8037642400002,3871.570318,3930.8887468000003,3944.1433814,1980.3200695,2013.9122616,2015.60208637
PASS,F12_S02,a01,2668262893,D,independent_dpp,mid,P2,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/D_mid/raw/probe/P2/F12_S02_D_mid_a01/event_ledger.jsonl,bc34b4cbb9751745ca7ef8333f58fdcb39eb9256c7c368080eb03eb4a6662cdf,90,45,45,0,0.0,45,0,0.0,1868.875773,1907.7744146,1973.7470523200002,2568.234182,2624.4037534,2641.9242113200003,703.826454,732.1385917,733.95747296
PASS,F12_S02,a01,2668262893,D,independent_dpp,mid,P3,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/D_mid/raw/probe/P3/F12_S02_D_mid_a01/event_ledger.jsonl,380b2a67b337e1d980080346ce059ad1a3daa69c2dfb6c914438d873979dfa7a,90,45,45,0,0.0,45,0,0.0,1140.385908,1198.5167106,1262.0848298800001,1224.838446,1288.9669562000001,1303.3792328,79.490162,147.75671475000001,152.51867436999999
PASS,F12_S02,a01,2668262893,D,independent_dpp,high,P1,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/D_high/raw/probe/P1/F12_S02_D_high_a01/event_ledger.jsonl,9142e588e572b04783bac190d0b97eaaa19401b684bbe017451ecb5e681e610d,90,90,90,82,0.9111111111111111,90,0,0.0,945.994903,1011.02308935,1026.5551010499998,2908.6341825,2999.948561,3034.13715242,1982.0152235,2052.82844415,2055.97078487
PASS,F12_S02,a01,2668262893,D,independent_dpp,high,P2,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/D_high/raw/probe/P2/F12_S02_D_high_a01/event_ledger.jsonl,55ed2f536a60ace123f5c55d56f6097381f42242684d26c75955c0197974fa06,90,90,90,84,0.9333333333333333,90,0,0.0,892.2783645,1002.86804345,1042.86318859,1653.7446869999999,1766.90992085,1791.43496225,787.175581,831.0435082500001,832.86978921
PASS,F12_S02,a01,2668262893,D,independent_dpp,high,P3,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/D_high/raw/probe/P3/F12_S02_D_high_a01/event_ledger.jsonl,669183f4b6027ecbec5d07b334936a5986d28a57041114dff3d36a51d4dc32ea,90,90,90,90,1.0,90,90,1.0,260.52616350000005,362.0642403499999,464.0476362399999,351.794734,482.39442504999994,590.6956561099998,78.036469,137.49057065,141.71553515
PASS,F12_S02,a01,2668262893,E,central_dpp,low,P1,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/E_low/raw/probe/P1/F12_S02_E_low_a01/event_ledger.jsonl,30c35bdeb168989b65f03ed05bca3b07c1d2f01205b116f647c253b1dba7551f,90,0,0,0,,0,0,,,,,,,,2017.6003569999998,2154.1870404,2157.51651047
PASS,F12_S02,a01,2668262893,E,central_dpp,low,P2,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/E_low/raw/probe/P2/F12_S02_E_low_a01/event_ledger.jsonl,8d8689b4fa631f8823eecdbfd90285d7785e5c7c0efdda1d4f24cb97bb59c46f,90,0,0,0,,0,0,,,,,,,,738.4620480000001,861.68196705,865.2229532299999
PASS,F12_S02,a01,2668262893,E,central_dpp,low,P3,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/E_low/raw/probe/P3/F12_S02_E_low_a01/event_ledger.jsonl,04a8fd7bc86de42b7c0c959046e400f71e7039674de9d0f1b802dc4353582a9c,90,0,0,0,,0,0,,,,,,,,87.8501315,158.28625019999998,164.13120096
PASS,F12_S02,a01,2668262893,E,central_dpp,mid,P1,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/E_mid/raw/probe/P1/F12_S02_E_mid_a01/event_ledger.jsonl,530d868c0c0e20a096f24deb41c77d6bfaefff862f7f3d16b5cfd5ddc5bb409c,90,30,30,22,0.7333333333333333,30,0,0.0,987.9515295,1021.9310927500001,1057.97038056,2933.6474245,3017.09560735,3044.20682767,1936.654337,2071.5526480500002,2074.83219946
PASS,F12_S02,a01,2668262893,E,central_dpp,mid,P2,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/E_mid/raw/probe/P2/F12_S02_E_mid_a01/event_ledger.jsonl,38fe3fd3fa799fe5260512ca06eaf00386cfa1ecb37e25102eb958b5547abf9a,90,30,30,28,0.9333333333333333,30,0,0.0,954.2770370000001,1006.26381565,1048.7684257600001,1812.3327825,1886.1401484,1905.72615057,881.077857,913.5584875,916.21177772
PASS,F12_S02,a01,2668262893,E,central_dpp,mid,P3,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/E_mid/raw/probe/P3/F12_S02_E_mid_a01/event_ledger.jsonl,a35b34753e4833729ab270dfdddaa371d6b31602ab812cdcb581ede84471354a,90,30,30,30,1.0,30,30,1.0,274.169939,325.40608149999997,376.32324642000003,365.230274,446.6774957,480.40207194000004,86.19587250000001,150.41554945,156.41038481
PASS,F12_S02,a01,2668262893,E,central_dpp,high,P1,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/E_high/raw/probe/P1/F12_S02_E_high_a01/event_ledger.jsonl,9d4f14be063c274fc86b6b253e2ac14453709910d2248f79d7a92575eb54302d,90,90,90,83,0.9222222222222223,90,0,0.0,913.88337,1004.7615127,1024.63595967,2865.674869,2951.4307835,2994.90424713,1942.0225449999998,1995.4103499,1999.96877541
PASS,F12_S02,a01,2668262893,E,central_dpp,high,P2,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/E_high/raw/probe/P2/F12_S02_E_high_a01/event_ledger.jsonl,798b93813cd672ca03f246412c099b3d04cea8d2e81df4fd8741739cda19edad,90,90,90,85,0.9444444444444444,90,0,0.0,874.0844665,997.7895745999999,1039.33404904,1674.2249745,1782.8254103499999,1823.35645344,816.7127485000001,862.29311395,865.55357987
PASS,F12_S02,a01,2668262893,E,central_dpp,high,P3,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/E_high/raw/probe/P3/F12_S02_E_high_a01/event_ledger.jsonl,10c3e0c232836a7472ffae88bcecd8f34d3178c690f476d713b3c156a89b48f6,90,90,90,90,1.0,90,90,1.0,259.4952025,368.70475369999997,403.1170445899999,349.9520675,470.6569249,507.00381132,81.3437105,145.83911125,151.83568341999998
PASS,F12_S02,a01,2668262893,F,shielded_dpp,low,P1,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/F_low/raw/probe/P1/F12_S02_F_low_a01/event_ledger.jsonl,7308a3481f200beedc7a7518462ef7b0ce27b9af6a7237361fd3067332f17dba,90,0,0,0,,0,0,,,,,,,,1931.3643065,1995.6705450499999,1999.12705742
PASS,F12_S02,a01,2668262893,F,shielded_dpp,low,P2,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/F_low/raw/probe/P2/F12_S02_F_low_a01/event_ledger.jsonl,cee1aef88fefd51af4274b8a3505b7016754e375d1bf758bae601a20b4ed16ef,90,0,0,0,,0,0,,,,,,,,842.4188750000001,903.9118607,908.04029796
PASS,F12_S02,a01,2668262893,F,shielded_dpp,low,P3,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/F_low/raw/probe/P3/F12_S02_F_low_a01/event_ledger.jsonl,2ca6903b7d04e6d1cb44782907673b633ce48552d2bc3f0db7f89b63b0e1ea7b,90,0,0,0,,0,0,,,,,,,,86.5827925,160.6043473,168.29766528000002
PASS,F12_S02,a01,2668262893,F,shielded_dpp,mid,P1,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/F_mid/raw/probe/P1/F12_S02_F_mid_a01/event_ledger.jsonl,c905130b98628a85da22c49b16d430d895be28ec6a5f50d4908dac6b919fa09c,90,30,30,27,0.9,30,0,0.0,926.1551085,1024.27126385,1063.54943929,3054.0196400000004,3108.56133285,3130.6996723300003,2120.5652055,2150.5612149999997,2151.67930656
PASS,F12_S02,a01,2668262893,F,shielded_dpp,mid,P2,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/F_mid/raw/probe/P2/F12_S02_F_mid_a01/event_ledger.jsonl,d7120520727a57c865e5da2c629eeae8adf0dc937210b45da67f2ba82842ec83,90,30,30,27,0.9,30,0,0.0,949.8548615,1031.9454933,1059.73964546,1731.263259,1800.88720765,1869.56071876,793.9415125,826.3567085000001,828.92496802
PASS,F12_S02,a01,2668262893,F,shielded_dpp,mid,P3,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/F_mid/raw/probe/P3/F12_S02_F_mid_a01/event_ledger.jsonl,511ce7c0733eef59c05b1c8389cbcd9a636f1585f60de7f4d9531c0a1391be25,90,30,30,30,1.0,30,30,1.0,279.467008,339.87916149999995,379.49373089000005,367.3433255,433.68442144999995,456.64717536,80.320213,147.96007285,155.89598029
PASS,F12_S02,a01,2668262893,F,shielded_dpp,high,P1,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/F_high/raw/probe/P1/F12_S02_F_high_a01/event_ledger.jsonl,c718298cce5ae02c9edb3ac9c17f69cc35aa802d02fcbb155288e2ecbaf1706b,90,90,90,85,0.9444444444444444,90,0,0.0,934.3882995,999.2259770000001,1028.45119408,2892.1311885,2979.76089285,3005.4052475099998,1954.8829285000002,2007.41293685,2039.4419074
PASS,F12_S02,a01,2668262893,F,shielded_dpp,high,P2,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/F_high/raw/probe/P2/F12_S02_F_high_a01/event_ledger.jsonl,7b9a7f6e307960eee11db9f72662493c78944feb782e4e1e29c88b7b90369c59,90,90,90,84,0.9333333333333333,90,0,0.0,872.8596150000001,1007.7458909,1054.84194658,1668.8610724999999,1762.05617475,1845.81993433,781.0282675000001,858.64813335,873.61765619
PASS,F12_S02,a01,2668262893,F,shielded_dpp,high,P3,<AUDIT_ROOT>/extracted_sessions/F12_S02/attempt_a01/F_high/raw/probe/P3/F12_S02_F_high_a01/event_ledger.jsonl,86fb335205a34f92c6449e99a2d6344467db49eaee1e2d37e8a07660c8e12eac,90,90,90,90,1.0,90,90,1.0,247.5511395,326.779437,356.41329771,330.8364305,442.52878335,475.31881222,81.4569235,140.35272585,145.75382027
PASS,F12_S03,a02,1809636670,A,fixed_local,low,P1,<AUDIT_ROOT>/extracted_sessions/F12_S03/attempt_a02/A_low/raw/probe/P1/F12_S03_A_low_a02/event_ledger.jsonl,32da8087f0b78a3338a02a3dda5ee3de06071ddd9c45dcdc9765cff7f5af131c,90,0,0,0,,0,0,,,,,,,,1892.311428,1942.77429295,1950.81948832
PASS,F12_S03,a02,1809636670,A,fixed_local,low,P2,<AUDIT_ROOT>/extracted_sessions/F12_S03/attempt_a02/A_low/raw/probe/P2/F12_S03_A_low_a02/event_ledger.jsonl,5bbb5240b2ceecbca7b7943739f9b4e5e2c4c94f533417d8aed3ef048997983a,90,0,0,0,,0,0,,,,,,,,676.847077,732.78262065,744.0041086399999
PASS,F12_S03,a02,1809636670,A,fixed_local,low,P3,<AUDIT_ROOT>/extracted_sessions/F12_S03/attempt_a02/A_low/raw/probe/P3/F12_S03_A_low_a02/event_ledger.jsonl,27bc6adb1fbd439b5b67382e1d9d89cf19f8ba53f0468f30097320fda306dc50,90,0,0,0,,0,0,,,,,,,,90.0454225,162.605748,169.31488705
PASS,F12_S03,a02,1809636670,A,fixed_local,mid,P1,<AUDIT_ROOT>/extracted_sessions/F12_S03/attempt_a02/A_mid/raw/probe/P1/F12_S03_A_mid_a02/event_ledger.jsonl,c3e004a6a00762319cca410c2a60d2479ce8b2f04a8abc785d1cee972fed7e74,90,0,0,0,,0,0,,,,,,,,1823.2735865,1868.5403663499999,1871.0607743799999
PASS,F12_S03,a02,1809636670,A,fixed_local,mid,P2,<AUDIT_ROOT>/extracted_sessions/F12_S03/attempt_a02/A_mid/raw/probe/P2/F12_S03_A_mid_a02/event_ledger.jsonl,600e0fc333110b57b60214bbcb6d079fe26edc27ccf3b8e0d69072066c31d288,90,0,0,0,,0,0,,,,,,,,736.6271194999999,837.7061774,840.18688256
PASS,F12_S03,a02,1809636670,A,fixed_local,mid,P3,<AUDIT_ROOT>/extracted_sessions/F12_S03/attempt_a02/A_mid/raw/probe/P3/F12_S03_A_mid_a02/event_ledger.jsonl,978f2965cfda21735b72f7c8f7bbf817a98d90926f46b9ebf987d8340cb02f5e,90,0,0,0,,0,0,,,,,,,,89.2032775,160.33948975,166.44947571999998
PASS,F12_S03,a02,1809636670,A,fixed_local,high,P1,<AUDIT_ROOT>/extracted_sessions/F12_S03/attempt_a02/A_high/raw/probe/P1/F12_S03_A_high_a02/event_ledger.jsonl,6719bb4b609bd3331518e0f395562b6131d6160bf4572da2d05d770aca2c6e4d,90,0,0,0,,0,0,,,,,,,,1939.5091045,2052.6873147,2061.33750353
PASS,F12_S03,a02,1809636670,A,fixed_local,high,P2,<AUDIT_ROOT>/extracted_sessions/F12_S03/attempt_a02/A_high/raw/probe/P2/F12_S03_A_high_a02/event_ledger.jsonl,0a5cd9cfebc0927aa2d7ab0eb1f051a09e2559eba3e2040015f06ee7883ec17c,90,0,0,0,,0,0,,,,,,,,724.358346,838.36454385,852.65143749
PASS,F12_S03,a02,1809636670,A,fixed_local,high,P3,<AUDIT_ROOT>/extracted_sessions/F12_S03/attempt_a02/A_high/raw/probe/P3/F12_S03_A_high_a02/event_ledger.jsonl,fb65f1a46ab49ec3c922af1cad03a94e2ebafd074d4d5f10d97e4619871b9de3,90,0,0,0,,0,0,,,,,,,,90.7968145,167.29813215,174.32699958999999
PASS,F12_S03,a02,1809636670,B,fixed_summary,low,P1,<AUDIT_ROOT>/extracted_sessions/F12_S03/attempt_a02/B_low/raw/probe/P1/F12_S03_B_low_a02/event_ledger.jsonl,c1f53f40badf207a4ca87fa2a92d8d33af91c383a2bc1b8432124d2f53bac611,90,0,0,0,,0,0,,,,,,,,1926.44117,1967.59471775,1971.1401124400002
PASS,F12_S03,a02,1809636670,B,fixed_summary,low,P2,<AUDIT_ROOT>/extracted_sessions/F12_S03/attempt_a02/B_low/raw/probe/P2/F12_S03_B_low_a02/event_ledger.jsonl,4ca6c9dbbcb27fc36716463172a92282deebd2688862b243a6b9d12751e9a71a,90,0,0,0,,0,0,,,,,,,,710.4765125,757.22145395,762.55503578
PASS,F12_S03,a02,1809636670,B,fixed_summary,low,P3,<AUDIT_ROOT>/extracted_sessions/F12_S03/attempt_a02/B_low/raw/probe/P3/F12_S03_B_low_a02/event_ledger.jsonl,4b55445550250ae98039b28f1a158feb02ac7db72573565cd0e737b698f7a8f0,90,0,0,0,,0,0,,,,,,,,90.0607665,166.01330715,172.41820692
PASS,F12_S03,a02,1809636670,B,fixed_summary,mid,P1,<AUDIT_ROOT>/extracted_sessions/F12_S03/attempt_a02/B_mid/raw/probe/P1/F12_S03_B_mid_a02/event_ledger.jsonl,ac866c2877a9dce336687ceba37944b488662a94bb45f55d2b4794d191be5969,90,0,0,0,,0,0,,,,,,,,2190.5343325,2233.9790417,2237.55312782
PASS,F12_S03,a02,1809636670,B,fixed_summary,mid,P2,<AUDIT_ROOT>/extracted_sessions/F12_S03/attempt_a02/B_mid/raw/probe/P2/F12_S03_B_mid_a02/event_ledger.jsonl,3287017e9ab809615fed96686855258f039a411e34daf0d32685aa8af17c2a55,90,0,0,0,,0,0,,,,,,,,877.0647795,918.5170929,922.57262579
PASS,F12_S03,a02,1809636670,B,fixed_summary,mid,P3,<AUDIT_ROOT>/extracted_sessions/F12_S03/attempt_a02/B_mid/raw/probe/P3/F12_S03_B_mid_a02/event_ledger.jsonl,943e4bb849a26de9e2ceebf2b46a20ab5f59503a7a740304319cdceea79b9456,90,0,0,0,,0,0,,,,,,,,90.771346,162.76587295,169.3145117
PASS,F12_S03,a02,1809636670,B,fixed_summary,high,P1,<AUDIT_ROOT>/extracted_sessions/F12_S03/attempt_a02/B_high/raw/probe/P1/F12_S03_B_high_a02/event_ledger.jsonl,f059160d5a9af2451093051d3677397918a9ca9a914830d6bdfbb747e5cd4db4,90,0,0,0,,0,0,,,,,,,,2024.143404,2062.4585062,2066.04455782
PASS,F12_S03,a02,1809636670,B,fixed_summary,high,P2,<AUDIT_ROOT>/extracted_sessions/F12_S03/attempt_a02/B_high/raw/probe/P2/F12_S03_B_high_a02/event_ledger.jsonl,66029175888802638b946b78db270c0164df6962558f61c548d0eaace8052d9d,90,0,0,0,,0,0,,,,,,,,748.8395045,787.6677930000001,790.70568635
